Date,AAPL,AMZN,GOOG,JPM,META,MSFT,NVDA,TSLA,UNH,XOM
2013-04-05,0.0018805226,0.00264324,0.0044482187,0.00456481,0.00042824692,0.0009515285,-0.008716879,0.015080818,-0.010417795,0.0029780222
2013-04-08,-0.0057848436,-0.0081355665,0.0012525186,-0.00046464676,-0.010022856,2.8733746e-05,0.0011942846,0.003858339,-0.006239508,0.011108663
2013-04-09,-0.0034186877,0.0014242216,0.0036851177,-0.00085811096,0.00027032266,0.006310165,0.004436656,-0.008056344,-0.009057206,0.009300135
2013-04-10,0.017290838,-0.0004399754,0.003390984,0.001022445,0.0053221127,-0.0016169625,0.0009908692,0.0044298787,0.0017906642,0.0051566935
2013-04-11,0.005873165,-0.006519325,0.0031613535,-0.005056035,-0.0047118952,-0.017192671,0.0030002305,0.02116227,-0.0052968273,0.006264531
2013-04-12,0.008958755,0.00040112366,0.004918902,-0.0055684554,-0.005708241,-0.0032796822,0.002070796,0.009110437,-0.004459018,0.0048963376
2013-04-15,0.008364857,0.010837459,0.013097657,0.0037763654,0.004455983,-0.0014365884,-0.0027353633,0.0078595,0.008876208,0.009655714
2013-04-16,0.0048672818,0.0065133013,0.007563983,0.0046841535,0.0023352017,0.0031535178,-0.0094386665,0.013979739,0.000993734,0.0031697317
2013-04-17,-0.016444711,0.011656184,0.012428985,-0.0024364681,0.01771523,-0.0005238836,-0.0003809096,0.010575543,0.002503061,0.010083423
2013-04-18,-0.0019547867,0.011313932,0.011292523,-0.0021309676,-0.007395952,0.003313412,-0.00254071,0.010900172,0.011910294,0.01046577
2013-04-19,-0.02332031,0.009537622,-0.0008716202,0.0041508134,-0.004972047,-0.00429404,0.003099755,0.005851956,0.00610145,0.013940855
2013-04-22,-0.03029139,0.017141692,-0.0001710768,0.010380414,0.014176685,-0.0075813355,0.004398555,-0.006473851,0.008882455,0.016479975
2013-04-23,-0.019096475,0.007954812,0.0064153424,0.009235987,0.020614829,-0.00093706,-0.002204654,0.007678794,0.006304239,0.019497702
2013-04-24,-0.0007078259,0.015119877,0.0014462036,0.0077414075,-0.00419639,0.00941264,-0.0018870952,0.022727713,-0.0052258316,0.0007419293
2013-04-25,-0.0030875267,0.004957585,-0.0104265455,-0.003017152,0.0064989687,0.0014714303,-0.0010513898,-0.012821944,0.0036279846,4.1774358e-05
